      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
    10.45    51.08    2003   0.001   0.001   0.012   0.049   0.170   0.194   0.166   0.161   0.119   0.032   0.007   0.001
    10.45    51.08    2004   0.001   0.002   0.017   0.091   0.160   0.183   0.185   0.157   0.126   0.064   0.002   0.001
    10.45    51.08    2005   0.002   0.001   0.012   0.076   0.156   0.178   0.180   0.154   0.129   0.076   0.017   0.001
    10.45    51.08    2006   0.000   0.001   0.005   0.049   0.186   0.184   0.169   0.142   0.141   0.070   0.017   0.002
    10.45    51.08    2007   0.003   0.004   0.013   0.084   0.194   0.190   0.176   0.169   0.110   0.051   0.007   0.001
    10.45    51.08    2008   0.003   0.005   0.016   0.054   0.200   0.196   0.177   0.158   0.099   0.056   0.006   0.001
    10.45    51.08    2009   0.001   0.001   0.008   0.098   0.185   0.171   0.175   0.176   0.118   0.039   0.009   0.001
    10.45    51.08    2010   0.000   0.002   0.015   0.080   0.131   0.195   0.166   0.143   0.107   0.052   0.010   0.000
    10.45    51.08    2011   0.002   0.003   0.020   0.131   0.207   0.188   0.180   0.150   0.131   0.062   0.008   0.002
    10.45    51.08    2012   0.002   0.002   0.027   0.062   0.193   0.177   0.179   0.178   0.125   0.061   0.008   0.001
