      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
    10.45    51.08    2003   0.927   0.898   0.776   0.441   0.297   0.460   0.105   0.014   0.229   0.343   0.505   0.777
    10.45    51.08    2004   0.834   0.858   0.698   0.511   0.808   0.383   0.395   0.045   0.063   0.126   0.391   0.750
    10.45    51.08    2005   0.797   0.884   0.853   0.583   0.413   0.071   0.098   0.286   0.103   0.189   0.272   0.508
    10.45    51.08    2006   0.600   0.617   0.746   0.662   0.403   0.421   0.260   0.204   0.224   0.257   0.437   0.522
    10.45    51.08    2007   0.692   0.749   0.703   0.439   0.209   0.473   0.479   0.757   0.613   0.836   0.875   0.915
    10.45    51.08    2008   0.861   0.764   0.748   0.789   0.350   0.065   0.183   0.018   0.075   0.379   0.712   0.903
    10.45    51.08    2009   0.853   0.801   0.804   0.547   0.611   0.431   0.303   0.078   0.199   0.492   0.893   0.938
    10.45    51.08    2010   0.949   0.949   0.801   0.492   0.645   0.384   0.347   0.849   0.702   0.892   0.927   0.941
    10.45    51.08    2011   0.940   0.838   0.684   0.385   0.032   0.090   0.348   0.065   0.061   0.224   0.268   0.496
    10.45    51.08    2012   0.823   0.854   0.627   0.368   0.181   0.319   0.469   0.071   0.033   0.049   0.271   0.768
