      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
    10.45    51.08    2003   0.929   0.902   0.787   0.493   0.451   0.582   0.295   0.070   0.413   0.601   0.678   0.884
    10.45    51.08    2004   0.894   0.881   0.714   0.558   0.770   0.434   0.548   0.278   0.286   0.391   0.630   0.900
    10.45    51.08    2005   0.904   0.915   0.859   0.625   0.516   0.278   0.380   0.644   0.595   0.682   0.674   0.778
    10.45    51.08    2006   0.778   0.733   0.805   0.691   0.523   0.589   0.498   0.599   0.587   0.623   0.705   0.699
    10.45    51.08    2007   0.796   0.804   0.728   0.532   0.414   0.687   0.654   0.755   0.615   0.785   0.819   0.895
    10.45    51.08    2008   0.856   0.766   0.750   0.782   0.467   0.358   0.445   0.220   0.345   0.618   0.851   0.916
    10.45    51.08    2009   0.864   0.815   0.817   0.609   0.677   0.545   0.524   0.356   0.449   0.704   0.913   0.939
    10.45    51.08    2010   0.948   0.949   0.814   0.548   0.698   0.439   0.436   0.815   0.664   0.847   0.907   0.942
    10.45    51.08    2011   0.940   0.847   0.703   0.490   0.212   0.206   0.594   0.518   0.587   0.572   0.564   0.682
    10.45    51.08    2012   0.891   0.862   0.654   0.452   0.412   0.607   0.658   0.460   0.393   0.481   0.608   0.928
