      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
    10.45    51.08    2003   0.266   0.175   0.300   0.506   3.284   4.081   2.338   1.180   2.344   1.429   0.237   0.195
    10.45    51.08    2004   0.226   0.146   0.399   1.575   4.613   2.587   3.730   1.775   1.696   0.523   0.295   0.102
    10.45    51.08    2005   0.170   0.442   0.417   1.503   2.419   2.381   4.251   2.893   3.354   0.904   0.627   0.249
    10.45    51.08    2006   0.135   0.244   0.580   1.845   2.744   3.555   2.477   5.374   0.527   2.244   1.031   0.129
    10.45    51.08    2007   0.366   0.335   0.541   0.261   4.900   4.089   5.246   3.738   2.936   0.416   1.451   0.245
    10.45    51.08    2008   0.259   0.230   1.364   2.403   1.003   3.213   3.091   1.791   2.006   2.490   0.198   0.186
    10.45    51.08    2009   0.071   0.410   0.588   2.017   3.837   3.112   3.855   0.858   2.555   2.232   1.189   0.397
    10.45    51.08    2010   0.240   0.248   0.505   0.537   4.653   0.749   5.590   6.594   1.967   0.609   0.723   0.339
    10.45    51.08    2011   0.212   0.111   0.261   1.283   0.401   4.405   3.683   4.400   1.527   1.633   0.004   0.311
    10.45    51.08    2012   0.399   0.084   0.098   0.567   1.829   5.756   5.542   2.543   1.443   0.957   0.508   0.292
