      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
    10.45    51.08    2003   1.000   1.000   0.998   0.973   0.837   0.641   0.353   0.034   0.002   0.006   0.021   0.103
    10.45    51.08    2004   0.230   0.343   0.396   0.391   0.428   0.295   0.122   0.002   0.001   0.001   0.020   0.084
    10.45    51.08    2005   0.160   0.285   0.401   0.471   0.390   0.149   0.000   0.003   0.000   0.001   0.008   0.049
    10.45    51.08    2006   0.120   0.168   0.233   0.364   0.280   0.119   0.001   0.003   0.003   0.002   0.031   0.077
    10.45    51.08    2007   0.186   0.315   0.470   0.498   0.233   0.040   0.010   0.030   0.015   0.055   0.202   0.450
    10.45    51.08    2008   0.547   0.666   0.805   0.965   0.874   0.575   0.268   0.013   0.001   0.011   0.070   0.205
    10.45    51.08    2009   0.288   0.359   0.570   0.619   0.544   0.424   0.243   0.037   0.002   0.039   0.203   0.442
    10.45    51.08    2010   0.588   0.666   0.831   0.853   0.796   0.774   0.402   0.405   0.526   0.547   0.665   0.809
    10.45    51.08    2011   0.940   1.000   0.995   0.912   0.621   0.212   0.027   0.000   0.000   0.004   0.004   0.048
    10.45    51.08    2012   0.211   0.310   0.355   0.313   0.156   0.004   0.015   0.000   0.000   0.000   0.009   0.101
