      Lon      Lat    Year     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
    10.45    51.08    2003   0.086   0.064   0.129   0.336   2.651   2.710   1.888   0.876   1.548   0.880   0.131   0.060
    10.45    51.08    2004   0.076   0.073   0.281   1.068   2.785   2.115   2.760   1.462   1.163   0.356   0.110   0.036
    10.45    51.08    2005   0.079   0.147   0.244   1.146   1.804   1.753   3.213   2.341   2.322   0.574   0.362   0.087
    10.45    51.08    2006   0.064   0.136   0.293   1.287   2.160   2.688   1.446   3.944   0.388   1.537   0.660   0.051
    10.45    51.08    2007   0.170   0.165   0.328   0.220   3.530   2.958   3.624   2.321   2.076   0.355   0.784   0.082
    10.45    51.08    2008   0.133   0.141   0.947   1.716   0.840   2.602   2.346   1.541   1.392   1.608   0.106   0.087
    10.45    51.08    2009   0.036   0.220   0.348   1.409   3.076   2.399   2.884   0.750   1.767   1.495   0.600   0.145
    10.45    51.08    2010   0.092   0.097   0.360   0.469   3.376   0.660   3.649   4.931   1.415   0.396   0.318   0.114
    10.45    51.08    2011   0.103   0.074   0.174   1.146   0.358   3.663   3.079   3.871   1.186   1.186   0.004   0.132
    10.45    51.08    2012   0.178   0.079   0.091   0.519   1.318   4.421   4.680   2.309   1.044   0.662   0.363   0.151
